Event ID,Team 1 ID,RatingTotal,Rank
2826,7852,0,92467,
2826,7853,0,984,
2827,6707,1,22,
2827,6811,1,24,
2827,7263,1,101,
2827,7558,1,29,
2827,7632,0,954,
2827,7720,0,892,
2827,7879,1,345,
2827,7880,0,742,
2827,7883,0,936,
2827,7884,1,20286,
2827,7885,1,583,
2827,7886,0,602,
2827,7887,0,894,
2827,7888,0,984,
2828,5005,1,251,
2828,5974,1,156,
2828,6290,1,188,
2828,6673,1,34867,
2828,6707,0,98,
2828,6811,0,908,
2828,6987,0,935,
2828,7104,0,7315,
2828,7263,1,1235,
2828,7531,0,9205,
2828,7557,1,39867,
2828,7558,0,766,
2828,7879,1,19633,
2828,7882,0,811,
2828,7883,0,55,
2828,7885,1,079,
2829,7377,0,786,
2829,7696,0,884,
2829,7822,1,004,
2829,7823,1,424,
2830,6669,1,22905,
2830,6959,1,408,
2830,7187,1,2321,
2830,7397,1,21725,
2830,7607,1,10267,
2830,7615,1,0604,
2830,7673,0,89783,
2830,7701,1,20781,
2830,7829,0,83248,
2830,7904,0,651,
2831,4773,1,287,
2831,6619,0,9752,
2831,6771,0,9592,
2831,6947,1,22325,
2831,7081,0,82,
2831,7830,1,05533,
2831,7831,0,903,
2831,7832,1,03733,
2833,6669,1,16397,
2833,6745,1,16277,
2833,6762,1,05517,
2833,7187,1,19446,
2833,7188,0,752,
2833,7397,1,302,
2833,7437,0,83217,
2833,7607,1,0765,
2833,7613,1,08867,
2833,7669,0,94583,
2833,7673,1,04307,
2833,7732,1,15692,
2833,7785,0,95343,
2833,7835,0,89044,
2833,7836,0,89543,
2833,7864,0,853,
2833,7897,1,1549,
2834,6669,1,2935,
2834,7669,0,762,
2834,7732,1,1445,
2834,7951,0,764,
2835,4501,0,962,
2835,4602,1,028,
2835,6669,1,21629,
2835,6745,1,09044,
2835,6807,1,04187,
2835,6978,1,12,
2835,7145,1,1545,
2835,7331,0,8885,
2835,7339,0,98335,
2835,7397,1,122,
2835,7476,0,87,
2835,7489,0,96725,
2835,7613,1,0295,
2835,7666,1,078,
2835,7673,0,704,
2835,7713,1,17989,
2836,4643,1,389,
2836,5005,1,13967,
2836,5670,1,13212,
2836,6171,1,01775,
2836,6242,1,282,
2836,6640,1,16025,
2836,6707,1,3085,
2836,6710,1,26863,
2836,7612,1,365,
2836,7640,0,99466,
2836,7878,1,3798,
2836,7879,1,451,
2836,7880,0,869,
2836,7924,1,1547,
2836,8049,1,1805,
2836,8085,1,0915,
2836,8146,0,995,
2836,8147,1,108,
2836,8148,1,3875,
2836,8149,0,517,
2836,8150,0,883,
2836,8151,0,793,
2836,8152,1,016,
2836,8153,0,454,
2836,8154,0,91267,
2836,8155,0,763,
2836,8156,1,1052,
2836,8157,0,732,
2836,8158,1,12625,
2836,8160,1,181,
2836,8161,0,8305,
2836,8162,0,876,
2836,8163,1,13533,
2836,8164,0,78,
2836,8165,0,943,
2836,8168,0,75,
2837,5195,1,425,
2837,6343,1,232,
2837,7566,0,7985,
2839,4573,1,045,
2839,5412,1,18417,
2839,7055,0,968,
2839,7842,1,02567,
2840,4456,1,195,
2840,5260,1,223,
2840,5415,0,925,
2840,6995,0,91,
2840,7242,0,912,
2840,7584,1,21667,
2840,7649,1,241,
2840,7857,0,93133,
2841,5087,0,9765,
2841,5700,0,9672,
2841,6707,1,13172,
2841,6759,1,02457,
2841,6987,1,22025,
2841,7099,0,9818,
2841,7289,0,819,
2841,7531,1,16396,
2841,7632,1,01067,
2841,7723,1,2066,
2841,7801,1,1945,
2841,7817,0,7885,
2841,7860,0,73,
2841,7861,1,2235,
2841,7862,1,10042,
2841,7863,0,861,
2841,7924,1,1295,
2842,4456,1,1111,
2842,4468,1,10285,
2842,4682,1,05,
2842,4949,0,92183,
2842,6058,0,949,
2842,6762,0,97859,
2842,6978,1,13709,
2842,7187,1,34634,
2842,7339,1,09741,
2842,7397,1,18467,
2842,7566,0,894,
2842,7584,0,8708,
2842,7638,1,04055,
2842,7683,1,04508,
2842,7687,0,9736,
2842,7834,1,1121,
2843,6347,0,535,
2843,6662,0,79075,
2843,6669,1,33608,
2843,6762,1,10645,
2843,7187,1,23542,
2843,7397,1,18971,
2843,7437,0,92285,
2843,7497,1,00006,
2843,7615,0,94259,
2843,7669,0,90129,
2843,7673,1,07289,
2843,7701,1,2595,
2843,7836,1,066,
2843,7864,1,00956,
2843,7868,1,304,
2843,7869,0,97671,
2843,7870,1,16284,
2844,5752,1,1845,
2844,5973,0,931,
2844,5974,1,1205,
2844,6137,1,15867,
2844,6290,0,905,
2844,6615,0,888,
2844,6673,0,8,
2844,7010,0,9925,
2845,7187,1,3885,
2845,7868,0,92133,
2845,7870,1,0515,
2845,7872,0,839,
2846,6417,1,10038,
2846,6418,1,3114,
2846,6419,1,07776,
2846,6420,0,91917,
2846,7440,0,95833,
2848,5946,1,13267,
2848,6215,1,334,
2848,7266,0,761,
2848,7819,1,391,
2848,7820,1,04267,
2848,7911,0,978,
2848,7912,1,09067,
2848,7913,0,728,
2849,4908,1,1554,
2849,5946,0,84625,
2849,6094,1,23086,
2849,6215,1,0554,
2849,7020,1,1392,
2849,7145,1,04784,
2849,7182,0,8736,
2849,7264,1,0452,
2849,7367,1,11034,
2849,7489,0,9424,
2849,7787,0,85634,
2849,7797,1,126,
2849,7819,0,687,
2849,7898,1,26667,
2849,7900,1,3445,
2849,7905,1,04667,
2850,4865,1,019,
2850,6790,0,688,
2850,6898,1,012,
2850,6899,0,924,
2850,6908,1,1305,
2850,7024,1,154,
2850,7371,0,838,
2850,7372,1,
2850,7479,1,209,
2850,7527,0,504,
2850,7528,0,528,
2850,7606,1,255,
2850,7611,0,568,
2850,7660,1,2956,
2850,7716,0,9735,
2850,7798,0,978,
2850,7892,0,934,
2850,7893,1,14,
2850,7894,1,03,
2850,7895,0,636,
2851,7182,1,02,
2851,7264,0,996,
2851,7340,1,044,
2851,7367,0,844,
2851,7691,1,11,
2851,7835,1,0715,
2851,7864,0,898,
2851,7896,1,21034,
2852,4501,0,90529,
2852,5195,1,237,
2852,6693,0,9848,
2852,7425,1,0008,
2853,5378,0,854,
2853,6665,1,258,
2854,4869,0,943,
2854,5195,1,054,
2854,6343,1,23134,
2854,6669,1,10616,
2854,6762,1,08313,
2854,6855,1,008,
2854,6896,1,071,
2854,6978,1,01867,
2854,7397,1,15075,
2854,7454,1,275,
2854,7613,1,087,
2854,7691,0,848,
2854,7864,0,895,
2854,7865,0,806,
2854,7870,1,067,
2854,7897,1,0725,
2854,7900,1,03533,
2855,5956,1,412,
2855,6366,1,09734,
2855,7314,0,68333,
2855,7504,0,9055,
2855,7531,1,4672,
2855,7721,1,2305,
2855,7791,0,598,
2855,8011,0,774,
2856,4791,1,15875,
2856,5293,0,9805,
2856,5680,0,83837,
2856,6010,1,15258,
2856,6468,1,08417,
2856,7212,1,04963,
2856,7218,0,89247,
2856,7517,1,08076,
2856,7906,0,9882,
2856,8008,1,141,
2857,7907,0,873,
2857,7908,1,169,
2857,7909,1,05333,
2857,7910,1,073,
2858,6322,1,47,
2858,7916,0,622,
2858,7917,1,018,
2858,7918,0,936,
2859,6807,1,02067,
2859,7732,1,086,
2860,4863,1,3145,
2860,4865,1,091,
2860,6898,1,129,
2860,6899,0,9556,
2860,6908,0,845,
2860,7371,0,87,
2860,7479,1,01267,
2860,7480,0,648,
2860,7526,0,753,
2860,7606,1,04343,
2860,7660,1,228,
2860,7716,1,1676,
2860,7892,1,13,
2860,7894,0,569,
2860,7932,0,86333,
2860,7966,0,681,
2861,6635,0,872,
2861,6899,1,146,
2861,6908,1,24,
2861,7024,1,016,
2861,7371,1,748,
2861,7480,1,478,
2861,7527,0,714,
2861,7528,0,918,
2861,7894,1,558,
2861,7932,1,236,
2861,7941,0,402,
2861,7943,0,548,
2862,4445,0,748,
2862,5399,1,189,
2862,6369,0,952,
2862,6669,0,976,
2862,6745,1,075,
2862,6758,1,267,
2862,6896,1,33,
2862,7797,0,956,
2862,7856,0,934,
2862,7865,1,034,
2862,7915,1,036,
2862,7919,1,187,
2862,7920,1,
2862,7921,0,778,
2862,7922,0,967,
2862,7923,1,038,
2863,4688,1,05867,
2863,5399,0,975,
2863,6758,1,10967,
2863,6896,1,0396,
2863,6978,1,20257,
2863,7613,1,0495,
2863,7713,0,87,
2863,7919,0,733,
2864,4645,1,15,
2864,5005,1,3,
2864,5479,0,876,
2864,5670,1,578,
2864,6673,1,312,
2864,7504,0,776,
2864,7558,0,618,
2864,7885,0,812,
2865,4645,0,755,
2865,5005,0,973,
2865,5670,1,0596,
2865,5974,1,13973,
2865,6211,1,15486,
2865,6290,1,14333,
2865,6673,0,81467,
2865,7557,0,99933,
2866,4411,0,9405,
2866,4494,1,02883,
2866,4608,1,02033,
2866,4674,0,682,
2866,4991,1,27,
2866,5310,1,00367,
2866,5991,0,955,
2866,5995,1,11175,
2866,6665,0,9795,
2866,6667,1,12975,
2866,6902,0,995,
2866,7175,1,0775,
2866,7532,0,982,
2866,7533,1,21867,
2867,5005,1,0655,
2867,5752,0,944,
2867,5973,1,12634,
2867,5974,1,005,
2867,6137,1,194,
2867,6211,1,077,
2867,6290,0,934,
2867,6301,1,177,
2867,6615,1,31,
2867,6673,1,187,
2867,7010,1,113,
2867,7157,0,864,
2867,7557,1,1385,
2867,7801,0,838,
2868,4611,1,056,
2868,7677,1,08267,
2869,7925,0,751,
2869,7926,1,1924,
2869,7927,1,1596,
2869,7928,0,748,
2870,7930,1,03133,
2870,7931,1,07467,
2871,4992,0,934,
2871,7169,1,05533,
2871,7331,0,752,
2871,7613,1,2088,
2871,7713,1,156,
2871,7877,0,838,
2871,7911,0,85333,
2871,7919,1,16583,
2872,4602,1,07906,
2872,4674,1,00087,
2872,5395,1,18431,
2872,6134,1,0551,
2872,6896,0,96339,
2872,6978,0,95765,
2872,7397,1,0235,
2872,7532,1,26484,
2872,7613,1,0622,
2872,7713,1,02476,
2873,4863,1,2633,
2873,4865,1,02725,
2873,7892,1,13333,
2873,7932,0,806,
2874,4468,0,794,
2874,5946,1,00467,
2874,6745,1,162,
2874,7182,0,948,
2874,7668,1,102,
2874,7835,0,908,
2874,7896,0,92,
2874,7900,1,1675,
2875,4806,0,9,
2875,7933,1,03167,
2875,7934,1,00267,
2875,7935,1,16533,
2877,6033,1,22275,
2877,6767,0,9772,
2877,6771,0,742,
2877,6947,1,22829,
2877,7081,0,95684,
2877,7614,1,092,
2877,7831,0,994,
2877,7936,0,84533,
2878,5061,0,828,
2878,6807,0,922,
2878,6855,1,02614,
2878,7713,1,3362,
2878,7859,0,762,
2878,7919,1,162,
2878,7937,1,14,
2878,7938,0,9115,
2879,4501,1,067,
2879,4602,1,014,
2879,4688,1,08195,
2879,5195,0,96531,
2879,5395,1,11494,
2879,5929,1,25143,
2879,5988,1,20708,
2879,6134,1,18494,
2879,6263,1,05875,
2879,6651,1,06507,
2879,6758,0,9613,
2879,6762,0,94483,
2879,6896,0,99425,
2879,7020,1,00365,
2879,7169,1,10128,
2879,7187,1,06593,
2879,7331,0,99157,
2879,7454,1,01236,
2879,7566,1,07117,
2879,7649,1,03474,
2879,7713,1,06127,
2879,7898,0,99286,
2879,7975,0,9254,
2879,7998,1,07593,
2879,8064,0,99191,
2879,8105,1,08229,
2879,8127,0,86025,
2880,4643,1,16004,
2880,5087,0,97,
2880,5479,1,15572,
2880,6356,1,118,
2880,6431,1,10637,
2880,6707,1,0753,
2880,6792,0,84175,
2880,6985,1,00991,
2880,7105,1,07218,
2880,7155,1,04892,
2880,7217,1,074,
2880,7531,1,10834,
2880,7558,1,0824,
2880,7612,1,048,
2880,7616,1,119,
2880,7661,1,424,
2880,7878,1,05203,
2880,7879,1,19044,
2880,7882,0,96667,
2880,7924,1,28246,
2880,7955,0,9235,
2880,7958,1,02934,
2880,7961,1,10948,
2880,7965,1,10812,
2880,7968,0,95175,
2880,7977,0,938,
2880,7978,0,80336,
2880,7996,0,96062,
2880,8049,1,09276,
2880,8053,1,1925,
2880,8181,0,73,
2880,8241,0,858,
2880,8328,1,09533,
2881,6099,1,11,
2881,7497,1,15333,
2881,7963,1,0555,
2881,7964,0,9405,
2882,7344,0,95514,
2882,7576,0,9914,
2882,7606,1,3205,
2882,7716,1,01925,
2883,6322,1,02967,
2883,6946,0,809,
2883,7187,1,3601,
2883,7264,1,05,
2883,7668,0,936,
2883,7919,0,95,
2883,7946,1,1465,
2883,7947,0,706,
2884,4791,0,9852,
2884,7212,0,778,
2884,7344,1,29033,
2884,7354,1,0117,
2885,7168,1,1704,
2885,7908,1,107,
2885,7949,0,90033,
2885,7950,1,0592,
2886,5946,0,965,
2886,6669,1,12233,
2886,7145,1,08133,
2886,7264,1,1982,
2886,7556,1,10567,
2886,7669,0,843,
2886,7835,1,053,
2886,7911,0,97433,
2887,7471,0,9356,
2887,7952,1,255,
2887,7953,0,764,
2887,7954,1,132,
2888,4468,0,99,
2888,4682,0,79267,
2888,4822,0,874,
2888,4992,1,162,
2888,5195,1,1755,
2888,5412,1,2535,
2888,6154,0,97925,
2888,6322,1,3955,
2888,7178,0,767,
2888,7472,1,0795,
2888,7566,1,3765,
2888,7615,1,20867,
2888,7864,0,725,
2888,7957,1,178,
2888,7959,0,82067,
2888,7960,0,634,
2889,4608,1,042,
2889,5310,1,08133,
2889,5378,1,278,
2889,5988,0,864,
2890,5195,1,11633,
2890,5412,1,1,
2890,6322,0,899,
2890,7566,0,924,
2891,6355,0,90067,
2891,6908,0,8945,
2891,7716,1,11719,
2891,7962,1,17943,
2892,6033,0,888,
2892,6947,1,08733,
2892,7081,0,94467,
2892,7614,1,232,
2893,5293,1,0415,
2893,6161,0,8873,
2893,6468,1,33479,
2893,7212,1,21087,
2893,7218,1,01483,
2893,7517,1,07523,
2893,7997,0,80175,
2893,8044,0,8419,
2894,6010,1,29516,
2894,7212,0,9846,
2894,7517,0,9726,
2894,8008,0,97267,
2896,4468,1,1272,
2896,7339,1,012,
2896,7683,1,05083,
2896,7718,1,02267,
2897,4791,1,103,
2897,5293,1,0847,
2897,5680,0,81455,
2897,6010,1,43505,
2897,6161,0,9032,
2897,6468,1,15075,
2897,6922,1,038,
2897,7135,0,87533,
2897,7212,1,303,
2897,7218,1,004,
2897,7517,1,10058,
2897,7906,0,93,
2897,7967,0,97571,
2897,7970,0,902,
2897,7971,0,89708,
2897,7972,0,763,
2897,7973,0,82125,
2897,7974,1,0859,
2897,8008,1,25493,
2897,8041,0,874,
2897,8044,1,21286,
2897,8091,0,514,
2898,6474,1,13375,
2898,7567,1,23257,
2898,7606,1,3168,
2898,7976,0,5525,
2899,4894,1,068,
2899,6134,1,428,
2899,6215,1,26,
2899,6669,0,874,
2899,6855,1,176,
2899,7168,0,684,
2899,7397,1,184,
2899,7557,1,076,
2899,7566,1,1,
2899,7613,1,048,
2899,8033,0,924,
2899,8054,0,912,
2899,8080,0,892,
2899,8081,1,026,
2899,8082,1,252,
2899,8083,0,99,
2900,4494,1,2479,
2900,4894,0,74,
2900,5310,1,31533,
2900,5395,1,02,
2900,5929,1,084,
2900,5988,1,037,
2900,5991,1,11573,
2900,6134,1,028,
2900,6855,0,98,
2900,6902,1,07533,
2900,7175,1,0168,
2900,7397,0,8896,
2900,7566,1,03733,
2900,7613,0,921,
2900,8082,0,608,
2901,4645,1,124,
2901,5873,1,218,
2901,6640,1,434,
2901,7105,0,866,
2901,7217,0,742,
2901,7504,0,978,
2901,7878,1,236,
2901,7882,1,224,
2901,7965,1,382,
2901,8084,0,756,
2901,8085,1,482,
2901,8086,1,378,
2901,8087,0,948,
2901,8088,0,964,
2901,8089,0,6,
2901,8090,0,716,
2902,4643,0,96767,
2902,4645,0,90084,
2902,5479,1,02,
2902,5873,0,685,
2902,5973,1,25978,
2902,6211,1,15995,
2902,6640,0,512,
2902,7531,1,06933,
2902,7878,1,03767,
2902,7882,1,04733,
2902,7924,0,996,
2902,7965,0,963,
2902,8053,1,06141,
2902,8079,1,0868,
2902,8085,0,96533,
2902,8086,1,08067,
2903,4863,1,155,
2903,5167,0,953,
2903,6248,1,05633,
2903,7212,0,93733,
2903,7344,0,823,
2903,7567,1,23516,
2903,7606,1,1812,
2903,8008,0,676,
2904,5680,0,942,
2904,6468,1,27733,
2904,7129,1,012,
2904,7135,0,776,
2904,7212,1,2532,
2904,7983,0,79,
2904,7984,1,0435,
2904,7985,0,81533,
2905,5167,1,1164,
2905,6681,1,27034,
2905,7812,0,906,
2905,7991,0,872,
2905,7992,1,024,
2905,7993,0,89133,
2905,7994,1,084,
2905,7995,0,86867,
2906,6108,0,717,
2906,6715,0,98667,
2906,6774,1,215,
2906,7344,1,18733,
2906,7491,1,03234,
2906,7567,1,307,
2906,8000,0,527,
2907,6192,1,71,
2907,6248,1,177,
2907,6474,1,298,
2907,7102,1,01,
2907,7278,1,034,
2907,7803,0,554,
2907,7806,0,974,
2907,8003,0,444,
2908,4865,0,9975,
2908,6898,0,92,
2908,6899,0,91333,
2908,7606,1,28825,
2908,7660,1,18125,
2908,7892,0,918,
2908,7893,0,958,
2908,7966,0,888,
2909,5741,0,879,
2909,6352,0,8985,
2909,6681,1,412,
2909,7348,1,2089,
2909,7350,0,90766,
2909,8046,0,902,
2909,8047,1,004,
2909,8048,0,795,
2910,6396,0,99667,
2910,7979,1,1505,
2910,7980,1,0812,
2910,7981,1,016,
2911,6762,0,94292,
2911,7397,1,274,
2911,7864,0,95333,
2911,7982,0,934,
2912,4894,1,07808,
2912,4992,1,06495,
2912,6758,1,17338,
2912,6855,0,9442,
2912,7331,1,16467,
2912,7677,0,83208,
2912,7691,0,98216,
2912,7865,1,11675,
2913,4894,1,384,
2913,7691,1,104,
2913,7988,0,957,
2913,7989,0,728,
2914,4992,1,217,
2914,6652,0,913,
2914,7677,1,278,
2914,7987,0,858,
2915,6758,1,385,
2915,6855,1,257,
2915,7875,0,897,
2915,7986,0,778,
2916,4688,0,9968,
2916,5260,0,87714,
2916,6134,1,02633,
2916,6215,1,20625,
2916,6669,1,10662,
2916,6745,1,09781,
2916,6758,1,02571,
2916,6896,1,104,
2916,7020,1,14315,
2916,7145,0,524,
2916,7264,0,96055,
2916,7331,1,10133,
2916,7397,1,05925,
2916,7454,0,893,
2916,7666,0,922,
2916,7701,1,27853,
2916,7713,1,08631,
2916,7797,0,98767,
2916,7835,0,75086,
2916,8064,0,959,
2917,6669,1,0335,
2917,7187,0,873,
2917,7397,1,12866,
2917,7701,1,1872,
2918,7331,0,593,
2918,7865,1,501,
2919,4970,1,1192,
2919,7442,1,03,
2920,7024,1,08933,
2920,7479,0,9,
2920,7606,1,18267,
2920,7660,0,82,
2922,4865,1,261,
2922,7024,1,07075,
2922,7480,0,97487,
2922,7932,1,017,
2923,4643,0,81125,
2923,5005,1,09667,
2923,6290,0,956,
2923,6301,0,9092,
2923,6615,1,26571,
2923,7557,1,17592,
2923,7801,1,06727,
2923,7878,0,756,
2924,6241,0,878,
2924,6242,0,91234,
2924,7418,1,0009,
2924,7671,0,936,
2924,7672,1,14325,
2924,7939,1,0844,
2924,8001,1,367,
2924,8002,0,98825,
2925,6762,1,154,
2925,7669,1,177,
2925,7829,0,8665,
2925,7982,1,079,
2926,6619,0,832,
2926,6767,0,998,
2926,6771,1,1088,
2926,7653,1,056,
2926,7699,0,91267,
2926,7852,1,164,
2926,8004,1,172,
2926,8005,0,802,
2927,4822,1,0245,
2927,7748,1,1075,
2928,4865,1,04223,
2928,6898,1,072,
2928,6899,1,04747,
2928,6908,0,94309,
2928,7479,1,05225,
2928,7528,0,78485,
2928,7606,1,22143,
2928,7660,1,14479,
2928,7716,1,17353,
2928,7798,0,92667,
2928,7893,0,94503,
2928,7932,1,01436,
2928,8118,0,934,
2928,8126,0,993,
2929,6842,1,171,
2929,7950,1,1005,
2929,8006,1,2035,
2929,8007,0,863,
2930,5946,0,444,
2930,6745,1,4184,
2930,6762,0,94333,
2930,7367,1,05415,
2930,7489,1,02933,
2930,7668,0,562,
2930,7864,1,076,
2930,7969,0,978,
2931,4858,0,938,
2931,6636,0,97735,
2931,6676,0,9225,
2931,6758,1,2958,
2931,6855,1,063,
2931,7713,1,36267,
2931,7732,1,01306,
2931,8010,0,704,
2932,6010,1,39769,
2932,6248,1,0075,
2932,6474,1,11133,
2932,6774,0,991,
2932,7344,0,9923,
2932,7567,1,1847,
2932,7576,1,21175,
2932,7839,0,8469,
2932,8008,1,09384,
2933,6474,1,1618,
2933,6715,0,898,
2933,7491,1,046,
2933,7577,1,01667,
2933,7805,0,662,
2933,7839,1,24234,
2933,7962,0,84533,
2933,8112,0,906,
2934,7853,1,053,
2934,8123,0,702,
2934,8125,1,161,
2934,8272,1,1495,
2936,6366,1,1095,
2936,7504,0,59,
2936,7531,1,372,
2937,6118,1,37933,
2937,6987,0,732,
2937,7880,0,88,
2937,7924,1,24267,
2939,4468,1,135,
2939,4949,1,041,
2939,7683,1,016,
2939,7718,1,07467,
2940,4456,1,01067,
2940,5260,0,91733,
2940,7649,1,08716,
2940,7856,1,15467,
2941,8014,1,104,
2941,8015,0,945,
2941,8016,1,048,
2941,8017,1,11933,
2943,5293,1,105,
2943,5680,1,18462,
2943,6468,1,17939,
2943,6922,1,00212,
2943,7218,1,00373,
2943,7594,0,85892,
2943,8021,1,30614,
2943,8044,0,99701,
2943,8104,0,97967,
2944,6896,0,894,
2944,7020,0,974,
2944,7242,0,996,
2944,7331,1,057,
2944,7367,0,736,
2944,7669,0,728,
2944,7856,1,285,
2944,7898,1,114,
2944,7969,0,626,
2944,7998,1,37,
2944,8033,1,391,
2944,8034,1,156,
2944,8035,0,782,
2944,8036,1,226,
2945,4645,1,148,
2945,5005,1,27,
2945,5479,1,213,
2945,6366,0,904,
2945,6707,0,988,
2945,7504,1,063,
2945,7531,1,25,
2945,7616,1,066,
2945,7801,1,05,
2945,7882,0,842,
2945,7924,0,937,
2945,8037,0,858,
2945,8038,1,201,
2945,8039,0,97,
2945,8040,0,594,
2946,4674,1,05625,
2946,5929,1,1348,
2946,7397,0,9955,
2946,7613,1,2524,
2946,7856,0,912,
2946,7998,0,809,
2946,8033,0,854,
2946,8034,1,10867,
2947,4645,0,573,
2947,4773,1,01067,
2947,5005,0,985,
2947,5479,0,799,
2947,6290,1,12075,
2947,6301,0,981,
2947,6673,1,41267,
2947,7531,1,042,
2948,4674,0,954,
2948,6343,1,034,
2948,6669,1,301,
2948,6758,0,971,
2948,7009,0,48,
2948,7020,1,292,
2948,7331,1,125,
2948,7566,1,456,
2948,7797,1,151,
2948,7900,0,624,
2948,8033,1,046,
2948,8034,1,244,
2948,8054,0,644,
2948,8055,0,878,
2948,8056,1,053,
2948,8057,0,616,
2949,4643,0,918,
2949,5670,1,204,
2949,6707,0,884,
2949,6811,0,954,
2949,7105,1,026,
2949,7155,1,03,
2949,7531,1,187,
2949,7723,0,78,
2949,7878,1,353,
2949,7882,0,979,
2949,7924,1,455,
2949,7965,1,071,
2949,8058,0,858,
2949,8059,0,648,
2949,8060,0,955,
2950,6134,1,064,
2950,6669,1,2771,
2950,6978,0,797,
2950,7020,0,9815,
2950,7397,0,709,
2950,7566,0,98958,
2950,7613,0,90667,
2950,7797,1,16233,
2951,4773,0,97833,
2951,5670,1,17413,
2951,5974,0,988,
2951,6673,1,25667,
2951,7531,0,8772,
2951,7557,1,27275,
2951,7878,0,877,
2951,7924,1,068,
2952,7594,1,384,
2952,7967,0,95666,
2952,7997,0,772,
2952,8044,1,24584,
2953,6593,1,186,
2953,7178,0,925,
2953,8018,0,955,
2953,8019,1,081,
2954,4468,0,979,
2954,4949,1,11133,
2954,7339,1,2205,
2954,7682,0,9994,
2954,7683,1,072,
2954,7718,0,7845,
2955,4682,1,063,
2955,6263,1,28716,
2955,6369,1,011,
2955,7331,1,1125,
2955,7434,1,1576,
2955,7691,1,05486,
2955,7865,1,34691,
2955,8013,1,00266,
2955,8069,1,005,
2955,8070,0,9845,
2955,8071,0,699,
2955,8072,0,634,
2955,8073,0,656,
2955,8074,0,873,
2955,8075,0,765,
2955,8077,0,9305,
2957,6669,1,31507,
2957,7264,0,85133,
2957,7367,0,98823,
2957,7489,1,104,
2957,7556,0,623,
2957,7797,1,20025,
2957,7911,0,87133,
2957,7969,1,099,
2959,8022,0,83867,
2959,8023,0,621,
2959,8024,0,585,
2959,8025,1,41825,
2959,8026,0,999,
2959,8028,1,1372,
2959,8029,1,14867,
2959,8031,0,9268,
2960,6058,1,08133,
2960,6628,0,978,
2961,5121,1,15475,
2961,6215,1,30767,
2961,6745,1,066,
2961,6762,0,828,
2961,7264,0,96,
2961,7691,0,566,
2961,7797,0,948,
2961,7969,0,702,
2962,7489,0,8856,
2962,7797,1,19939,
2962,7819,1,07721,
2962,7900,1,2436,
2962,7905,1,0365,
2962,8042,0,87133,
2962,8043,0,98426,
2962,8045,1,07911,
2963,6676,1,027,
2963,6745,1,353,
2963,7732,0,963,
2963,7975,0,82,
2964,4573,1,0272,
2964,4970,0,7875,
2964,5412,1,06733,
2964,6745,1,38516,
2965,6033,1,14267,
2965,6767,1,067,
2965,6947,0,986,
2965,7614,1,114,
2965,7831,1,19833,
2965,7936,0,78,
2965,8050,0,876,
2965,8051,0,988,
2966,4674,0,77,
2966,6134,1,0575,
2966,6322,0,997,
2966,6669,1,1955,
2966,6896,1,2215,
2966,7171,0,69,
2966,7367,0,9,
2966,7397,1,0765,
2966,7613,1,194,
2966,7701,1,002,
2966,7820,1,099,
2966,7900,0,65,
2966,8064,1,158,
2966,8081,0,958,
2966,8245,0,73,
2966,8248,0,812,
2967,4643,0,77,
2967,5005,1,24053,
2967,5479,0,928,
2967,6118,1,3715,
2967,6301,1,332,
2967,6707,0,945,
2967,7105,0,536,
2967,7641,1,1615,
2967,7783,1,098,
2967,7924,1,095,
2967,7996,1,012,
2967,8090,0,596,
2967,8181,1,007,
2967,8249,0,996,
2967,8250,0,532,
2967,8251,0,884,
2968,4411,0,992,
2968,5310,0,82,
2968,5988,0,95067,
2968,5991,1,25284,
2968,5995,1,0736,
2968,6651,1,12106,
2968,6896,0,864,
2968,7532,1,012,
2969,5005,0,972,
2969,5752,1,2695,
2969,5974,1,16983,
2969,6118,0,743,
2969,6211,1,002,
2969,6673,1,018,
2969,7641,0,92867,
2969,7924,1,05166,
2970,8169,0,9925,
2970,8170,1,018,
2970,8171,0,649,
2970,8172,1,394,
2971,5293,1,0044,
2971,5680,1,27875,
2971,6468,1,00485,
2971,7517,1,02089,
2971,7594,0,9425,
2971,8021,1,19925,
2971,8044,0,94825,
2971,8140,0,84266,
2974,4822,1,21833,
2974,6297,1,332,
2974,7234,0,99267,
2974,8052,0,839,
2975,6353,1,237,
2975,6774,0,982,
2975,7365,0,628,
2975,7576,1,20167,
2975,7839,1,26184,
2975,8061,0,691,
2976,6580,1,096,
2976,7340,1,411,
2976,8062,0,753,
2976,8063,0,88216,
2977,5412,0,97575,
2977,6215,1,22625,
2977,6343,1,0391,
2977,6652,0,99,
2977,6762,1,03575,
2977,6855,1,046,
2977,7187,1,26936,
2977,7743,0,948,
2977,7797,1,013,
2977,7865,1,1925,
2977,7969,0,9505,
2977,8105,0,9265,
2977,8120,1,006,
2978,6134,1,169,
2978,6896,1,21666,
2978,8067,0,893,
2978,8068,0,93134,
2979,4554,1,0189,
2979,4688,1,20291,
2979,4822,0,93712,
2979,6113,1,01686,
2979,6132,1,04333,
2979,7234,0,94562,
2979,7856,1,26509,
2979,8032,1,03865,
2981,4865,1,088,
2981,6573,1,03133,
2981,6898,0,9928,
2981,6899,1,14766,
2981,6908,0,979,
2981,7024,1,02816,
2981,7479,1,0305,
2981,7528,0,748,
2981,7567,1,2888,
2981,7606,1,33466,
2981,7660,1,098,
2981,7716,1,12625,
2981,7893,0,966,
